InternalId,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
0,9030,,,,,,,NautM,,NautM,nautical mile,,Nautical Mile,,,,Nautical Mile,Nautical Mile,,Nautical Mile,,,,,,,
0,9031,,,,,,,GermanMeter,,GermanMeter,German legal metre,German_Meter,German legal metre,,,German legal metre,german_meter|German legal metre,german_meter|German legal metre,German legal metre,German legal metre,,,,,,,
0,9033,,,,,,,GunterChain,,GunterChain,US survey chain,,,,,,Chain,,,,,,,,,,
0,9034,,,,,,,GunterLink,,GunterLink,US survey link,,,,,,Link,,,,,,,,,,
0,9035,,,,,,,Mile,,Mile,US survey mile,Mile_US,,,,,Mile_US,Mile_US,Mile_US,,,,,,,,
0,9036,,,,,,,Kilometer,,Kilometer,kilometre,Kilometer,Kilometre,,,kilometre,Kilometer,Kilometer,Kilometer,Kilometer,,,,,,,
0,9037,,,,,,,ClarkeYard,,ClarkeYard,Clarke's yard,Yard_Clarke,,,,,Yard_Clarke,Yard_Clarke,Yard_Clarke,,,,,,,,
0,9038,,,,,,,ClarkeChain,,ClarkeChain,Clarke's chain,,,,,,,,,,,,,,,,
0,9039,,,,,,,ClarkeLink,,ClarkeLink,Clarke's link,Link_Clarke,,,,,Link_Clarke,Link,Link_Clarke,,,,,,,,
0,9040,,,,,,,SearsYard,,SearsYard,British yard (Sears 1922),Yard_Sears,British yard (Sears 1922),,,,Yard_Sears|British yard (Sears 1922),British yard (Sears 1922),Yard_Sears,Yard (Sears),,,,,,,
0,9041,,,,,,,SearsFoot,,SearsFoot,British foot (Sears 1922),Foot_Sears,British foot (Sears 1922),,,3.048 dm,SearsFoot|British foot (Sears 1922),SearsFoot|British foot (Sears 1922),,Foot (Sears),,,,,,,
0,9042,,,,,,,SearsChain,,SearsChain,British chain (Sears 1922),Chain_Sears,British chain (Sears 1922),,,2.012 dam,Chain_Sears|British chain (Sears 1922),Chain (Sears)|British chain (Sears 1922),,Chain (Sears),,,,,,,
0,9043,,,,,,,SearsLink,,SearsLink,British link (Sears 1922),Link_Sears,Link (Sears),,,,British link (Sears 1922),Link (Sears),,Link (Sears),,,,,,,
0,9062,,,,,,,BenoitChain,,BenoitChain,British chain (Benoit 1895 B),Chain_Benoit_1895_B,British chain (Benoit 1895 B),,,2.012 dam,benoit_chain|British chain (Benoit 1895 B),Chain (Benoit)|British chain (Benoit 1895 B),BenoitChain,Chain (Benoit),,,,OGC alias for British chain (Benoit 1895 B),,,
0,9063,,,,,,,BenoitLink,,BenoitLink,British link (Benoit 1895 B),Link_Benoit_1895_B,Link (Benoit),,,,benoit_link,Link (Benoit),BenoitLink,Link (Benoit),,,,,,,
0,9080,,,,,,,IndianFoot,,IndianFoot,Indian foot,,,,,,,Indian Foot,,,,,,,,,
0,9083,,,,,,,IndianFt75,,IndianFt75,Indian foot (1975),,Indian Foot,,,,,,,Indian Foot,,,,,,,
0,9084,,,,,,,IndianYard,,IndianYard,Indian yard,Yard_Indian,,,,,Yard_Indian|Indian yard,Yard (Indian)|Indian yard,Yard_Indian,,,,,,,,
0,9085,,,,,,,IndianYd37,,IndianYd37,Indian yard (1937),Yard_Indian_1937,,,,,IndianYd37,IndianYd37,,,,,,,,,
0,9086,,,,,,,IndianYd62,,IndianYd62,Indian yard (1962),Yard_Indian_1962,,,,,IndianYd62,IndianYd62,,,,,,,,,
0,9087,,,,,,,IndianYd75,,IndianYd75,Indian yard (1975),Yard_Indian_1975,Indian yard,,,,IndianYd75,IndianYd75,,Indian yard,,,,,,,
0,9093,,,,,,,IMile,,IMile,Statute Mile,,Mile,,,,IMile,IMile,,Mile,,,,,,,
0,9094,,,,,,,GoldCoastFoot,,GoldCoastFoot,Gold Coast foot,Foot_Gold_Coast,Gold Coast foot,,,3.048 dm,gold_coast_foot|Gold Coast foot,gold_coast_foot|Gold Coast foot,GoldCoastFoot,Gold Coast foot,,,,,,,
0,9097,,,,,,,IntnlChain,,IntnlChain,chain,chain,Chain,,,,,,,Chain,,,,,,,
0,9098,,,,,,,IntnlLink,,IntnlLink,link,link,Link,,,,,,,Link,,,,,,,
