InternalId,EpsgNbr,EsriNbr,OracleNbr,MapInfoNbr,OemNbr,Oracle9Nbr,CsMapNbr,CsMapName,CtmxName,AdskName,EpsgName,EsriName,OracleName,MapInfoName,OemName,GeoToolsName,OcrName,OgcName,GeoTiffName,Oracle9Name,LegacyName,CnvrsnName,CnvrsnComment,MaintenanceComment,Quality,UserFlag,RfcnQualifier
6652,6652,0,0,0,0,0,,,ITRF1993,,IERS Terrestrial Reference Frame 1993,D_ITRF_1993,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
6653,6653,0,0,0,0,0,,,ITRF1994,ITRF94,IERS Terrestrial Reference Frame 1994,D_ITRF_1994,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
6654,6654,0,0,0,0,0,,,ITRF1996,,IERS Terrestrial Reference Frame 1996,D_ITRF_1996,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
6655,6655,0,0,0,0,0,,,ITRF1997,,IERS Terrestrial Reference Frame 1997,D_ITRF_1997,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
6656,6656,0,0,0,0,0,,,ITRF2000,,IERS Terrestrial Reference Frame 2000,D_ITRF_2000,,,,,,,,,,,"Couldn't locate a geographic reference to this datum, thus no transformation definition could be obtained",,0,0,0
6657,6657,0,0,0,0,0,,Reykjavik,Reykjavik,Reykjavik,Reykjavik 1900,D_Reykjavik_1900,Reykjavik 1900 (EPSG ID 6657),,,,,,,,,,,,0,0,0
6658,6658,0,0,0,0,0,,HJORSEY,Hjorsey55,HJORSEY,Hjorsey 1955,D_Hjorsey_1955,Hjorsey 1955 (EPSG ID 6658),,,,,,,Hjorsey 1955,,,,,0,0,0
6659,6659,0,0,0,0,0,,ISN93,ISN93,ISN93,Islands Network 1993,D_Islands_Network_1993,Islands Network 1993 (EPSG ID 6659),,,,,,,,,,,,0,0,0
6660,6660,0,0,0,0,0,,Helle1954,Helle1954,Helle1954,Helle 1954,D_Helle_1954,Helle 1954 (EPSG ID 6660),,,,,,,,,,,,0,65536,0
6661,6661,0,0,0,0,0,,Latvia1992,Latvia1992,Latvia1992,Latvia 1992,D_Latvia_1992,Latvia 1992 (EPSG ID 6661),,,,,,,,,,,,0,65536,0
6663,6663,0,0,0,0,0,,PortoSanto1995,PortoSanto1995,PortoSanto95,Porto Santo 1995,D_Porto_Santo_1995,Porto Santo 1995 (EPSG ID 6663),,,,,,,,,,,,0,65536,0
6664,6664,0,0,0,0,0,,AzoresEast95,AzoresOriental1995,AzoresEast1995,Azores Oriental Islands 1995,D_Azores_Oriental_Islands_1995,Azores Oriental Islands 1995 (EPSG ID 6664),,,,,,,,,,,,0,65536,0
6665,6665,0,0,0,0,0,,AzoresCntrl95,AzoresCentral1995,AzoresCntrl1995,Azores Central Islands 1995,D_Azores_Central_Islands_1995,Azores Central Islands 1995 (EPSG ID 6665),,,,,,,,,,,,0,65536,0
6666,6666,0,0,0,0,0,,Lisbon1890,Lisbon1890,Lisbon1890_1,Lisbon 1890,D_Lisbon_1890,Lisbon 1890 (EPSG ID 6666),,,,,,,,,,,,0,65536,0
6667,6667,0,0,0,0,0,,IraqKuwait1992,IraqKuwaitBoundary1992,IraqKuwait1992,Iraq-Kuwait Boundary Datum 1992,D_Iraq_Kuwait_Boundary_1992,Iraq-Kuwait Boundary Datum 1992 (EPSG ID 6667),,,,,,,,,,,,0,65536,0
6668,6668,0,0,0,0,0,,EUROP79,ED79,EUROP79,European Datum 1979,D_European_1979,,,,,,,,,,,,,0,0,0
6670,6670,0,0,0,0,0,,IGM1995,IGM1995,IGM1995,Istituto Geografico Militaire 1995,D_IGM_1995,Istituto Geografico Militaire 1995 (EPSG ID 6670),,,,,,,,,,,,0,65536,0
6671,6671,0,0,0,0,0,,Voirol1879,Voirol1879,,Voirol 1879,D_Voirol_1879,Voirol 1879 (EPSG ID 6671),,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6672,6672,0,0,0,0,0,,CHATHAM,Chatham1971,CHATHAM,Chatham Islands Datum 1971,D_Chatham_Island_1971,,,,,,,,,,,,,0,0,0
6673,6673,0,0,0,0,0,,Chatham1979,Chatham1979,Chatham1979,Chatham Islands Datum 1979,D_Chatham_Islands_1979,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
6674,6674,0,0,0,0,0,,SIRGAS2000,SIRGAS2000,SIRGAS2000,Sistema de Referencia Geocentrico para America del Sur 2000,D_SIRGAS_2000,,,,,,,,,,,,,0,65536,0
6675,6675,0,0,0,0,0,,GUAM63,Guam1963,GUAM63,Guam 1963,D_Guam_1963,,,,,,,,Guam 1963,,,,,0,0,0
6676,6676,0,0,0,0,0,,Vientiane1982,Vientiane1982,,Vientiane 1982,D_Vientiane_1982,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6677,6677,0,0,0,0,0,,Lao1993,Lao1993,,Lao 1993,D_Lao_1993,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6678,6678,0,0,0,0,0,,Lao1997,Lao1997,Lao97,Lao National Datum 1997,D_Lao_National_Datum_1997,,,,,,,,,,,,,0,65536,0
6679,6679,0,0,0,0,0,,Jouik1961,Jouik1961,Jouik61,Jouik 1961,D_Jouik_1961,,,,,,,,,,,,,0,65536,0
6680,6680,0,0,0,0,0,,Nouakchott1965,Nouakchott1965,Nouakchott65,Nouakchott 1965,D_Nouakchott_1965,,,,,,,,,,,,,0,65536,0
6681,6681,0,0,0,0,0,,Mauritania1999,Mauritania1999,Mauritania1999,Mauritania 1999,D_Mauritania_1999,,,,,,,,,,,,Name duplication cuased by EPSG deprecation.  DeprecationID: 1038 ,0,0,0
6682,6682,0,0,0,0,0,,Gulshan,Gulshan-303,Gulshan303,Gulshan 303,D_Gulshan_303,,,,,,,,,,,,,0,65536,0
6683,6683,0,0,0,0,0,,PRS92,PRS92,PRS92/02,Philippine Reference System 1992,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
6684,6684,0,0,0,0,0,,Gan1970,Gan1970,Gan70,Gan 1970,D_Gan_1970,,,,,,,,,,,,,0,65536,0
6685,6685,0,0,0,0,0,,Gandajika,Gandajika,,Gandajika,,,,,,,,,,,,,,0,0,0
6686,6686,0,0,0,0,0,,MAGNA,MAGNA,MAGNA,Marco Geocentrico Nacional de Referencia,D_MAGNA,,,,,,,,,,,,,0,65536,0
6687,6687,0,0,0,0,0,,RGP-Francaise,RGP-Francaise,RGP-Francaise,Reseau Geodesique de la Polynesie Francaise,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
6688,6688,0,0,0,0,0,,FatuIva/72,FatuIva/72,FatuIva/72,Fatu Iva 72,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
6689,6689,0,0,0,0,0,,IGN63/Hiva Oa,IGN63/Hiva Oa,IGN63/Hiva Oa,IGN63 Hiva Oa,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
6690,6690,0,0,0,0,0,,Tahiti79,Tahiti79,,Tahiti 79,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6691,6691,0,0,0,0,0,,Moorea87,Moorea87,Moorea87,Moorea 87,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
6692,6692,0,0,0,0,0,,Maupiti83,Maupiti83,Maupiti1983,Maupiti 83,,,,,,,,,,,,,,0,65536,0
6693,6693,0,0,0,0,0,,Nakhl-eGhanem,Nakhl-eGhanem,Nakhl-eGhanem,Nakhl-e Ghanem,,,,,,,,,,,,,,0,65536,0
6694,6694,0,0,0,0,0,,PGA1994,PGA1994,,Posiciones Geodesicas Argentinas 1994,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6695,6695,0,0,0,0,0,,Katanga1955,Katanga1955,,Katanga 1955,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6696,6696,0,0,0,0,0,,Kasai1953,Kasai1953,,Kasai 1953,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6697,6697,0,0,0,0,0,,IGC1962/6S,IGC1962/6S,,IGC 1962 Arc of the 6th Parallel South,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6698,6698,0,0,0,0,0,,KERGUELN,Kergueln,KERGUELN,IGN 1962 Kerguelen,D_Kerguelen_Island_1949,,,,,,,,,,,,,0,0,0
6699,6699,0,0,0,0,0,,LePouce1934,LePouce1934,LePouce34,Le Pouce 1934,,,,,,,,,,,,,,0,65536,0
6700,6700,0,0,0,0,0,,IGNAstro1960,IGNAstro1960,,IGN Astro 1960,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6701,6701,0,0,0,0,0,,CongoBelge1955,CongoBelge1955,CongoBelge55,Institut Geographique du Congo Belge 1955,,,,,,,,,,,,,,0,65536,0
6702,6702,0,0,0,0,0,,Mauritania1999,Mauritania1999,Mauritania1999,Mauritania 1999,,,,,,,,,,,,,,0,65536,0
6703,6703,0,0,0,0,0,,SaoTome1951,SaoTome1951,,Missao Hidrografico Angola y Sao Tome 1951,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6704,6704,0,0,0,0,0,,Mhast/OnShore,Mhast/OnShore,,Mhast (onshore),,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6705,6705,0,0,0,0,0,,Mhast/OffShore,Mhast/OffShore,,Mhast (offshore),,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6706,6706,0,0,0,0,0,,Suez/S-650/TL,Suez/S-650/TL,,Egypt Gulf of Suez S-650 TL,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6707,6707,0,0,0,0,0,,Tern1961,Tern1961,Tern61,Tern Island 1961,D_Tern_Island_1961,,,,,,,,,,,,,0,65536,0
6708,6708,0,0,0,0,0,,Cocos1965,Cocos1965,CocosIsl1965,Cocos Islands 1965,,,,,,,,,,,,,,0,65536,0
6709,6709,0,0,0,0,0,,IwoJima1945,IwoJima1945,IwoJima45,Iwo Jima 1945,,,,,,,,,,,,,,0,65536,0
6710,6710,0,0,0,0,0,,StHelena1971,StHelena1971,StHelena71,St. Helena 1971,,,,,,,,,,,,,,0,65536,0
6711,6711,0,0,0,0,0,,Marcus1952,Marcus1952,Marcus52,Marcus Island 1952,,,,,,,,,,,,,,0,65536,0
6712,6712,0,0,0,0,0,,ASCENSN,Ascension58,ASCENSN,Ascension Island 1958,D_Ascension_Island_1958,,,,,,,,Ascension Island 1958,,,,,0,0,0
6713,6713,0,0,0,0,0,,Ayabelle,Ayabelle,AyabelleLH,Ayabelle Lighthouse,D_Ayabelle,,,,,,,,,,,,,0,65536,0
6714,6714,0,0,0,0,0,,BELLEVUE,Bellevue/IGN,BELLEVUE,Bellevue,D_Bellevue_IGN,,,,,,,,,,,,,0,0,0
6715,6715,0,0,0,0,0,,CampAreaAstro,CampAreaAstro,CampAreaAstro_1,Camp Area Astro,D_Camp_Area,,,,,,,,,,,,,0,65536,0
6716,6716,0,0,0,0,0,,Phoenix Is1966,PhoenixIsland1966,PhoenixIs66,Phoenix Islands 1966,,,,,,,,,,,,,,0,65536,0
6717,6717,0,0,0,0,0,,CANAVRL,Canaveral,CANAVRL,Cape Canaveral,D_Cape_Canaveral,,,,,,,,Cape Canaveral,,,,,0,0,0
6718,6718,0,0,0,0,0,,Solomon1968,Solomon1968,Solomon68,Solomon 1968,,,,,,,,,,,,,,0,65536,0
6719,6719,0,0,0,0,0,,EASTER,EasterIs67,EASTER,Easter Island 1967,D_Easter_Island_1967,,,,,,,,Easter Island 1967,,,,,0,0,0
6720,6720,0,0,0,0,0,,Fiji1986,Fiji1986,Fiji1986,Fiji Geodetic Datum 1986,,,,,,,,,,,,,,0,65536,0
6721,6721,0,0,0,0,0,,Fiji1956,Fiji1956,Fiji56,Fiji 1956,,,,,,,,,,,,,,0,65536,0
6722,6722,0,0,0,0,0,,SouthGeorgia1968,SouthGeorgia1968,SouthGeorgia68,South Georgia 1968,,,,,,,,,,,,,,0,65536,0
6723,6723,0,0,0,0,0,,GrandCayman1959,GrandCayman1959,GrandCayman59,Grand Cayman 1959,,,,,,,,,,,,,,0,65536,0
6724,6724,0,0,0,0,0,,DiegoGarcia1969,DiegoGarcia1969,DiegoGarcia69,Diego Garcia 1969,,,,,,,,,,,,,,0,65536,0
6725,6725,0,0,0,0,0,,JHNSTN,JohnstonIs61,JHNSTN,Johnston Island 1961,D_Johnston_Island_1961,,,,,,,,Johnston Island 1961,,,,,0,0,0
6726,6726,0,0,0,0,0,,LittleCayman1961,LittleCayman1961,LittleCayman61,Little Cayman 1961,,,,,,,,,,,,,,0,65536,0
6727,6727,0,0,0,0,0,,MIDWAY,MidwayAstro61,MIDWAY,Midway 1961,D_Midway_1961,,,,,,,,Midway Astro 1961,,,,,0,0,0
6728,6728,0,0,0,0,0,,CANARY,PicoDeLasNieves,CANARY,Pico de la Nieves,D_Pico_de_Las_Nieves,,,,,,,,,,,,,0,0,0
6729,6729,0,0,0,0,0,,PITCAIRN,Pitcairn67,PITCAIRN,Pitcairn 1967,D_Pitcairn_1967,,,,,,,,Pitcairn Astro 1967,,,,,0,0,0
6730,6730,0,0,0,0,0,,Santo1965,Santo1965,Santo65,Santo 1965,,,,,,,,,,,,,,0,65536,0
6731,6731,0,0,0,0,0,,VITI,VitiLevu16,VITI,Viti Levu 1916,D_Viti_Levu_1916,,,,,,,,Viti Levu 1916,,,,,0,0,0
6732,6732,0,0,0,0,0,,Marshalls1960,Marshall-Islands1960,Marshalls60,Marshall Islands 1960,,,,,,,,,,,,,,0,65536,0
6733,6733,0,0,0,0,0,,Wake1952,WakeIsland1952,WakeIs1952,Wake Island 1952,D_Wake_Island_1952,,,,,,,,,,,,,0,65536,0
6734,6734,0,0,0,0,0,,TRISTAN,TristanAstro68,TRISTAN,Tristan 1968,D_Tristan_1968,,,,,,,,Tristan Astro 1968,,,,,0,0,0
6735,6735,0,0,0,0,0,,Kusaie1951,Kusaie51,Kusaie51,Kusaie 1951,D_Kusaie_1951,,,,,,,,,,,,,0,65536,0
6736,6736,0,0,0,0,0,,DeceptionIsland,DeceptionIs,DeceptionIsland_1,Deception Island,D_Deception_Island,,,,,,,,,,,,,0,65536,0
6737,6737,0,0,0,0,0,,Korean2000,Korean2000,Korean2000,Geocentric datum of Korea,,,,,,,,,,,,,,0,65536,0
6738,6738,0,0,0,0,0,,HONGKONG,HongKong63,HONGKONG,Hong Kong 1963,D_Hong_Kong_1963,,,,,,,,Hong Kong 1963,,,,,0,0,0
6739,6739,0,0,0,0,0,,HongKong1963/67,HongKong1963/67,HongKong63/1967,Hong Kong 1963(67),,,,,,,,,,,,,,0,65536,0
6740,6740,0,0,0,0,0,,ParametropZemp1990,ParametropZemp1990,ParametropZemp1990,Parametrop Zemp 1990,,,,,,,,,,,,"Coordinate frame transformation converted to 7PARAMATER by conversion program.
",,0,65536,0
6741,6741,0,0,0,0,0,,FD54,FD54,,Faroe Datum 1954,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6742,6742,0,0,0,0,0,,GDM2000,GDM2000,,Geodetic Datum of Malaysia 2000,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6743,6743,0,0,0,0,0,,Karbala1979/P,Karbala1979/P,Karbala79/P,Karbala 1979 (Polservice),,,,,,,,,,,,,,0,65536,0
6744,6744,0,0,0,0,0,,Nahrwan1934,Nahrwan1934,,Nahrwan 1934,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6745,6745,0,0,0,0,0,,Rauenberg83,Rauenberg83,,Rauenberg Datum/83,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6746,6746,0,0,0,0,0,,Potsdam83,Potsdam83,,Potsdam Datum/83,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6747,6747,0,0,0,0,0,,GR96,GR1996,GR96,Greenland 1996,,,,,,,,,,,,,,0,65536,0
6748,6748,0,0,0,0,0,,VanuaLv15,VanuaLevu1915,VanuaLv1915,Vanua Levu 1915,,,,,,,,,,,,,,0,65536,0
6749,6749,0,0,0,0,0,,RGN/91-93,RGN-Caledonie/91-93,RGN/91-93,Reseau Geodesique de Nouvelle Caledonie 91-93,,,,,,,,,,,,,,0,65536,0
6750,6750,0,0,0,0,0,,ST87/Ouvea,ST87/Ouvea,ST87/Ouvea,ST87 Ouvea,,,,,,,,,,,,,,0,65536,0
6751,6751,0,0,0,0,0,,Kertau/RSO,Kertau/RSO,,Kertau (RSO),,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6752,6752,0,0,0,0,0,,VitiLevu12,VitiLevu1912,VitiLevu1912,Viti Levu 1912,,,,,,,,,,,,,,0,65536,0
6753,6753,0,0,0,0,0,,FK1989,FK1989,,fk89,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6754,6754,0,0,0,0,0,,Libyan2006,Libyan2006,Libyan2006_1,Libyan Geodetic Datum 2006,,,,,,,,,,,,,,0,65536,0
6755,6755,0,0,0,0,0,,DGN95,DGN95,DGN95,Datum Geodesi Nasional 1995,,,,,,,,,,,,,,0,65536,0
6756,6756,0,0,0,0,0,,Vietnam2000,Vietnam2000,,Vietnam 2000,,,,,,,,,,,,Couldn't locate the operation method for this datum.,,0,0,0
6801,6801,0,0,0,0,0,,CH-1903,CH1903.Bern,CH-1903,CH1903 (Bern),D_Bern_1898,CH1903 (Bern) (EPSG ID 6801),,,CH1903 (Bern),,,,,,,"This EPSG number refers to the same Datum as CH1903, but implies a prime meridian other than Greenwich. ","While this definition is supposed to be the same as CH1903, the rotation parameters have different signs.  The old Position Vector vs Coordinate Frame problem.  The validity of this and CH1903 needs to be verified.  That is, which one is right.",0,0,0
6802,6802,0,0,0,0,0,,,Bogota1975.Bogota,,Bogota 1975 (Bogota),D_Bogota,Bogota 1975 (Bogota) (EPSG ID 6802),,,Bogota 1975 (Bogota),,,,,,,,,0,0,0
6803,6803,0,0,0,0,0,,,Lisbon1937.Lisbon,,Lisbon 1937 (Lisbon),D_Lisbon,Lisbon 1937 (Lisbon) (EPSG ID 6803),,,Lisbon 1937 (Lisbon),,,,,,,,,0,0,0
6804,6804,0,0,0,0,0,,,Makassar.Jakarta,,Makassar (Jakarta),D_Makassar,Makassar (Jakarta) (EPSG ID 6804),,,Makassar (Jakarta),,,,,,,,,0,0,0
6805,6805,0,0,0,0,0,,,MGI.Ferro,MGI-AT/F,Militar-Geographische Institut (Ferro),D_MGI,Militar-Geographische Institut (Ferro) (EPSG ID 6805),,,Militar-Geographische Institut (Ferro),,,,,,,,,0,0,0
6806,6806,0,0,0,0,0,,,MonteMario.Rome,,Monte Mario (Rome),D_Monte_Mario,Monte Mario (Rome) (EPSG ID 6806),,,Monte Mario (Rome),,,,,,,,,0,0,0
6807,6807,0,0,0,0,0,,,NTF.Paris,,Nouvelle Triangulation Francaise (Paris),D_NTF,Nouvelle Triangulation Francaise (Paris) (EPSG ID 6807),,,Nouvelle Triangulation Francaise (Paris),,,,,,,,,0,0,0
6808,6808,0,0,0,0,0,,,Padang1884.Jakarta,,Padang 1884 (Jakarta),D_Padang_1884,Padang 1884 (Jakarta) (EPSG ID 6808),,,Padang 1884 (Jakarta),,,,,,,,,0,0,0
6809,6809,0,0,0,0,0,,,RNB1950.Brussels,,Reseau National Belge 1950 (Brussels),D_Belge_1950_Brussels,Reseau National Belge 1950 (Brussels) (EPSG ID 6809),,,Reseau National Belge 1950 (Brussels),,,,,,,,,0,0,0
6810,6810,0,0,0,0,0,,,Tananarive1925.Paris,,Tananarive 1925 (Paris),D_Tananarive_1925,Tananarive 1925 (Paris) (EPSG ID 6810),,,Tananarive 1925 (Paris),,,,,,,,,0,0,0
6811,6811,0,0,0,0,0,,,Voirol1875.Paris,,Voirol 1875 (Paris),D_Voirol_1875,Voirol 1875 (Paris) (EPSG ID 6811),,,Voirol 1875 (Paris),,,,,,,,,0,0,0
6813,6813,0,0,0,0,0,,,Batavia.Jakarta,,Batavia (Jakarta),D_Batavia,Batavia (Jakarta) (EPSG ID 6813),,,Batavia (Jakarta),,,,,,,,,0,0,0
6814,6814,0,0,0,0,0,,,Stockholm.1938,,Stockholm 1938 (Stockholm),D_Stockholm_1938,Stockholm 1938 (Stockholm) (EPSG ID 6814),,,Stockholm 1938 (Stockholm),,,,,,,,,0,0,0
6815,6815,0,0,0,0,0,,,,,Greek (Athens),D_Greek,Greek (Athens) (EPSG ID 6815),,,Greek (Athens),,,,,,,,,0,0,0
6816,6816,0,0,0,0,0,,,Carthage.Paris,,Carthage (Paris),D_Carthage,Carthage (Paris) (EPSG ID 6816),,,Carthage (Paris),,,,,,,,,0,0,0
6817,6817,0,0,0,0,0,,,NGO1948.Oslo,,NGO 1948 (Oslo),D_NGO_1948,NGO 1948 (Oslo) (EPSG ID 6817),,,NGO 1948 (Oslo),,,,,,,,,0,0,0
6818,6818,0,0,0,0,0,,,S-JTSK.Ferro,,S-JTSK (Ferro),D_S_JTSK,S-JTSK (Ferro) (EPSG ID 6818),,,S-JTSK (Ferro),,,,,,,,,0,0,0
6819,6819,0,0,0,0,0,,,NordSahara1959.Paris,,Nord Sahara 1959 (Paris),D_Nord_Sahara_1959,Nord Sahara 1959 (Paris) (EPSG ID 6819),,,Nord Sahara 1959 (Paris),,,,,,,,,0,0,0
6820,6820,0,0,0,0,0,,,GunungSegara.Jakarta,,Gunung Segara (Jakarta),D_Gunung_Segara,Gunung Segara (Jakarta) (EPSG ID 6820),,,Gunung Segara (Jakarta),,,,,,,,,0,0,0
6821,6821,0,0,0,0,0,,,Voirol1879.Paris,,Voirol 1879 (Paris),D_Voirol_1879,Voirol 1879 (Paris) (EPSG ID 6821),,,,,,,,,,,,0,0,0
6901,6901,0,0,0,0,0,,,ATF.Paris,,Ancienne Triangulation Francaise (Paris),D_ATF|ATF,Ancienne Triangulation Francaise (Paris) (EPSG ID 6901),,,Ancienne Triangulation Francaise (Paris),,,,,,,,ESRI Aalias suggested by MapGuide developers.,0,0,0
6902,6902,0,0,0,0,0,,,NGD.Paris,,Nord de Guerre (Paris),D_Nord_de_Guerre|Nord_de_Guerre,Nord de Guerre (Paris) (EPSG ID 6902),,,Nord de Guerre (Paris),,,,,,,,ESRI alias suggested by MapGuide developers,0,0,0
6903,6903,0,0,0,0,0,,,Madrid1870.Madrid,,Madrid 1870 (Madrid),D_Madrid_1870,Madrid 1870 (Madrid) (EPSG ID 6903),,,Madrid 1870 (Madrid),,,,,,,,,0,0,0
6904,6904,0,0,0,0,0,,,Lisbon1890.Lisbon,,Lisbon 1890 (Lisbon),D_Lisbon_1890,Lisbon 1890 (Lisbon) (EPSG ID 6904),,,Lisbon 1890 (Lisbon),,,,,,,,,0,0,0
16777632,0,0,0,0,0,0,,AGD66-Vic/NSW,AGD66/Victoria/NSW,ASTRLA66-VictNSW-7P,,,,,,,,,,,,,,,0,0,0
16777633,0,0,0,0,0,0,,ASTRLA66-VicNsw,AGD66/Victoria/NSW,ASTRLA66-VictNSW-7P,,,,,,,,,,,,,,,0,0,0
16777634,0,0,0,0,0,0,,AGD-Tas,AGD66/Tasmania/1,,,,,,,,,,,,,,,,0,0,0
16777635,0,0,0,0,0,0,,ASTRLA66-Tasmania,AGD66/Tasmania/2,ASTRLA66-Tas-7P,,,,,,,,,,,,,,,0,0,0
16777636,0,0,0,0,0,0,,ASTRLA66,AGD66/DMA,ASTRLA66,,,,,,,,,,,,,,,0,0,0
16777637,0,0,0,0,0,0,,ASTRLA66-P7,AGD66/7P,ASTRLA66-7P,,,,,,,,,,,,,,,0,0,0
16777638,0,0,0,0,0,0,,AGD84-P7,AGD84/7P,ASTRLA84-7P,,,,,,,,,,,,,,,0,0,0
16777639,0,0,0,0,0,0,,ASTRLA84,AGD84/DMA,ASTRLA84,,,,,,,,,,,,,,,0,0,0
16777640,0,0,0,0,0,0,,AlaskanIslands,AlaskanIslands,,,D_Alaskan_Islands,,,,,,,,,,,,,0,0,0
16777641,0,0,0,0,0,0,,ANNA65,Anna1Astro65,ANNA65,,D_Anna_1_1965,,,,,,,,Anna 1 Astro 1965,,,,,0,0,0
16777642,0,0,0,0,0,0,,ASTATN52,Astro52/MarcusIs,ASTATN52,,D_Astro_1952,,,,,,,,Astronomic Station 1952,,,,,0,0,0
16777643,0,0,0,0,0,0,,SOROL,AstroB4/SorolAtl,SOROL,,,,,,,,,,Astro B4 Sorol Atoll,,,,,0,0,0
16777644,0,0,0,0,0,0,,ADOS714,AstroDOS/714,ADOS714,,D_DOS_71_4,,,,,,,,Astro DOS 71/4,,,,,0,0,0
16777645,0,0,0,0,0,0,,,BeaconE45,,,D_Beacon_E_1945,,,,,,,,,,,,,0,0,0
16777647,0,0,0,0,0,0,,CANTON,Canton,CANTON,,D_Canton_1966,,,,,,,,Canton Astro 1966,,,,,0,0,0
16777648,0,0,0,0,0,0,,CAPE,Cape/MSI,CAPE,,,,,,,,,,,,,,,0,0,0
16777649,0,0,0,0,0,0,,DOS1968,DOS1968,DOS1968,,D_DOS_1968,,,,,,,,DOS 1968,,,,,0,0,0
16777650,0,0,0,0,0,0,,DutchRD,DutchRD,RD,,,,,,,,,,Netherlands Bessel,,,,,0,0,0
16777651,0,0,0,0,0,0,,EUROP50,ED50/Molo,EUROP50,,,,,,,,,,,,,,,0,0,0
16777652,0,0,0,0,0,0,,ERP50-W,ED50/DMA,ERP50-W,,,,,,,,,,,,,,,0,0,0
16777653,0,0,0,0,0,0,,ED50COMOFF,ED50/COMOFF,ERP50-UKCS,,,,,,,,,,,,,,,0,0,0
16777654,0,0,0,0,0,0,,EUR50-7P,ED50/7P,ERP50-7P,,,,,,,,,,,,,,,0,0,0
16777655,0,0,0,0,0,0,,ED50-DK34,ED50/Sys34,ERP50-DK,,,,,,,,,,,,,,,0,0,0
16777656,0,0,0,0,0,0,,SANTO,EspiritoSanto,SANTO,,,,,,,,,,Santo (DOS),,,,,0,0,0
16777657,0,0,0,0,0,0,,,Everest/Bangladesh,,,D_Everest_Bangladesh,,,,,,,,,,,,,0,0,0
16777658,0,0,0,0,0,0,,FORT-TH,FortThomas1955,FORT-TH,,D_Fort_Thomas_1955,,,,,,,,,,,,,0,0,0
16777659,0,0,0,0,0,0,,GHANA-WO,GhanaWarOffice,GHANA-WO,,,,,,,,,,,,,,,0,0,0
16777660,0,0,0,0,0,0,,GUX1,,GUX1,,D_GUX_1,,,,,,,,GUX 1 Astro,,,,,0,0,0
16777661,0,0,0,0,0,0,,,Hermannskogel,,,D_Hermannskogel,,,,,,,,,,,,,0,0,0
16777662,0,0,0,0,0,0,,S-42,Hungary1942,S-42,,D_S42_Hungary,,,,,,,,,,,,,0,0,0
16777663,0,0,0,0,0,0,,INDIAN,Indian/DMA,KALIANP,,,,,,,,,,"Indian (Bangladesh, etc.)",,,,MSI INDIAN definition was obtained from DMA; none of the several EPSG Indian's match this definition.,0,0,0
16777664,0,0,0,0,0,0,,INDIANTV,IndianTV/DMA,INDIANTV,,,,,,,,,,Indian (Thailand/Vietnam),,,,MSI INDIANTV definition was obtained from DMA; none of the several EPSG Indian's match this definition.,0,0,0
16777665,0,0,0,0,0,0,,IRELND65,IRELND65,IRELND65,,,,,,,,,,,,,,,0,0,0
16777666,0,0,0,0,0,0,,IRELND75,IRELND75,IRELND75-MOD,,,,,,,,,,,,,,,0,0,0
